bpf$auto_BPF_PROG_ATTACH	205
bpf$auto_BPF_PROG_BIND_MAP	206
bpf$auto_BPF_PROG_DETACH	207
bpf$auto_BPF_PROG_GET_FD_BY_ID	208
bpf$auto_BPF_PROG_GET_NEXT_ID	209
bpf$auto_BPF_PROG_LOAD	210
bpf$auto_BPF_PROG_QUERY	211
bpf$auto_BPF_PROG_TEST_RUN	212
bpf$auto_BPF_RAW_TRACEPOINT_OPEN	213
bpf$auto_BPF_TASK_FD_QUERY	214
bpf$auto_BPF_TOKEN_CREATE	215
brk	216
brk$auto	217
cachestat	218
cachestat$auto	219
capget	220
capget$auto	221
capset	222
capset$auto	223
chdir	224
chdir$auto	225
chmod	226
chmod$auto	227
chmod$btrfs	228
chown	229
chown$auto	230
chown$btrfs	231
chroot	232
chroot$auto	233
clock_adjtime	234
clock_adjtime$auto	235
clock_getres	236
clock_getres$auto	237
clock_gettime	238
clock_gettime$auto	239
clock_nanosleep	240
clock_nanosleep$auto	241
clock_settime	242
clock_settime$auto	243
clone	244
clone$auto	245
clone3	246
clone3$auto	247
close	248
close$auto	249
close$binfmt	250
close$btrfs	251
close$fd_v4l2_buffer	252
close$ibv_device	253
close_range	254
close_range$auto	255
connect	256
connect$802154_dgram	257
connect$auto	258
connect$ax25	259
connect$bt_l2cap	260
connect$bt_rfcomm	261
connect$bt_sco	262
connect$caif	263
connect$can_bcm	264
connect$can_j1939	265
connect$hf	266
connect$inet	267
connect$inet6	268
connect$l2tp	269
connect$l2tp6	270
connect$llc	271
connect$netlink	272
connect$netrom	273
connect$nfc_llcp	274
connect$nfc_raw	275
connect$packet	276
connect$phonet_pipe	277
connect$pppl2tp	278
connect$pppoe	279
connect$pptp	280
connect$qrtr	281
connect$rds	282
connect$rose	283
connect$rxrpc	284
connect$tipc	285
connect$unix	286
connect$vsock_dgram	287
connect$vsock_stream	288
connect$x25	289
copy_file_range	290
copy_file_range$auto	291
creat	292
creat$auto	293
creat$btrfs	294
delete_module	295
delete_module$auto	296
dup	297
dup$auto	298
dup2	299
dup2$auto	300
dup3	301
dup3$auto	302
epoll_create	303
epoll_create$auto	304
epoll_create1	305
epoll_create1$auto	306
epoll_ctl$EPOLL_CTL_ADD	307
epoll_ctl$EPOLL_CTL_DEL	308
epoll_ctl$EPOLL_CTL_MOD	309
epoll_ctl$auto	310
epoll_ctl$auto_EPOLL_CTL_ADD	311
epoll_ctl$auto_EPOLL_CTL_DEL	312
epoll_ctl$auto_EPOLL_CTL_MOD	313
epoll_pwait	314
epoll_pwait$auto	315
epoll_pwait2	316
epoll_pwait2$auto	317
epoll_wait	318
epoll_wait$auto	319
eventfd	320
eventfd$auto	321
eventfd2	322
eventfd2$auto	323
execve	324
execve$auto	325
execveat	326
execveat$auto	327
execveat$binfmt	328
exit	329
exit$auto	330
exit_group	331
exit_group$auto	332
faccessat	333
faccessat$auto	334
faccessat2	335
faccessat2$auto	336
fadvise64	337
fadvise64$auto	338
fadvise64$auto_POSIX_FADV_DONTNEED	339
fadvise64$auto_POSIX_FADV_NOREUSE	340
fadvise64$auto_POSIX_FADV_NORMAL	341
fadvise64$auto_POSIX_FADV_RANDOM	342
fadvise64$auto_POSIX_FADV_SEQUENTIAL	343
fadvise64$auto_POSIX_FADV_WILLNEED	344
fallocate	345
fallocate$auto	346
fallocate$btrfs	347
fanotify_init	348
fanotify_init$auto	349
fanotify_mark	350
fanotify_mark$auto	351
fchdir	352
fchdir$auto	353
fchmod	354
fchmod$auto	355
fchmodat	356
fchmodat$auto	357
fchmodat2$auto	358
fchown	359
fchown$auto	360
fchownat	361
fchownat$auto	362
fcntl$F_GET_FILE_RW_HINT	363
fcntl$F_GET_RW_HINT	364
fcntl$F_SET_FILE_RW_HINT	365
fcntl$F_SET_RW_HINT	366
fcntl$addseals	367
fcntl$auto	368
fcntl$auto_F_ADD_SEALS	369
fcntl$auto_F_CREATED_QUERY	370
fcntl$auto_F_DUPFD	371
fcntl$auto_F_DUPFD_CLOEXEC	372
fcntl$auto_F_DUPFD_QUERY	373
fcntl$auto_F_GETFD	374
fcntl$auto_F_GETFL	375
fcntl$auto_F_GETLEASE	376
fcntl$auto_F_GETLK	377
fcntl$auto_F_GETOWN	378
fcntl$auto_F_GETOWNER_UIDS	379
fcntl$auto_F_GETOWN_EX	380
fcntl$auto_F_GETPIPE_SZ	381
fcntl$auto_F_GETSIG	382
fcntl$auto_F_GET_RW_HINT	383
fcntl$auto_F_GET_SEALS	384
fcntl$auto_F_NOTIFY	385
fcntl$auto_F_OFD_GETLK	386
fcntl$auto_F_OFD_SETLK	387
fcntl$auto_F_OFD_SETLKW	388
fcntl$auto_F_RDLCK	389
fcntl$auto_F_SETFD	390
fcntl$auto_F_SETFL	391
fcntl$auto_F_SETLEASE	392
fcntl$auto_F_SETLK	393
fcntl$auto_F_SETLKW	394
fcntl$auto_F_SETOWN	395
fcntl$auto_F_SETOWN_EX	396
fcntl$auto_F_SETPIPE_SZ	397
fcntl$auto_F_SETSIG	398
fcntl$auto_F_SET_RW_HINT	399
fcntl$auto_F_UNLCK	400
fcntl$auto_F_WRLCK	401
fcntl$dupfd	402
fcntl$getflags	403
fcntl$getown	404
fcntl$getownex	405
fcntl$lock	406
fcntl$notify	407
fcntl$setflags	408
fcntl$setlease	409
fcntl$setown	410
fcntl$setownex	411
fcntl$setpipe	412
fcntl$setsig	413
fcntl$setstatus	414
fdatasync	415
fdatasync$auto	416
fgetxattr	417
fgetxattr$auto	418
finit_module	419
finit_module$auto	420
flistxattr	421
flistxattr$auto	422
flock	423
flock$auto	424
fremovexattr	425
fremovexattr$auto	426
fsconfig$FSCONFIG_CMD_CREATE	427
fsconfig$FSCONFIG_CMD_RECONFIGURE	428
fsconfig$FSCONFIG_SET_BINARY	429
fsconfig$FSCONFIG_SET_FD	430
fsconfig$FSCONFIG_SET_FLAG	431
fsconfig$FSCONFIG_SET_PATH	432
fsconfig$FSCONFIG_SET_PATH_EMPTY	433
fsconfig$FSCONFIG_SET_STRING	434
fsconfig$auto	435
fsconfig$auto_EROFS_MOUNT_DAX_ALWAYS	436
fsconfig$auto_EROFS_MOUNT_DAX_NEVER	437
fsconfig$auto_FSCONFIG_CMD_CREATE	438
fsconfig$auto_FSCONFIG_CMD_CREATE_EXCL	439
fsconfig$auto_FSCONFIG_CMD_RECONFIGURE	440
fsconfig$auto_FSCONFIG_SET_BINARY	441
fsconfig$auto_FSCONFIG_SET_FD	442
fsconfig$auto_FSCONFIG_SET_FLAG	443
fsconfig$auto_FSCONFIG_SET_PATH	444
fsconfig$auto_FSCONFIG_SET_PATH_EMPTY	445
fsconfig$auto_FSCONFIG_SET_STRING	446
fsconfig$auto_HIDEPID_INVISIBLE	447
fsconfig$auto_HIDEPID_NOT_PTRACEABLE	448
fsconfig$auto_HIDEPID_NO_ACCESS	449
fsconfig$auto_HIDEPID_OFF	450
fsconfig$auto_JFFS2_COMPR_MODE_FORCELZO	451
fsconfig$auto_JFFS2_COMPR_MODE_FORCEZLIB	452
fsconfig$auto_JFFS2_COMPR_MODE_NONE	453
fsconfig$auto_SHMEM_HUGE_ADVISE	454
fsconfig$auto_SHMEM_HUGE_ALWAYS	455
fsconfig$auto_SHMEM_HUGE_DENY	456
fsconfig$auto_SHMEM_HUGE_FORCE	457
fsconfig$auto_SHMEM_HUGE_NEVER	458
fsconfig$auto_SHMEM_HUGE_WITHIN_SIZE	459
fsconfig$auto_XFS_DAX_ALWAYS	460
fsconfig$auto_XFS_DAX_INODE	461
fsconfig$auto_XFS_DAX_NEVER	462
fsetxattr	463
fsetxattr$auto	464
fsetxattr$btrfs	465
fsetxattr$security_capability	466
fsetxattr$security_evm	467
fsetxattr$security_ima	468
fsetxattr$security_selinux	469
fsetxattr$security_smack_transmute	470
fsetxattr$smack_xattr_label	471
fsetxattr$system_posix_acl	472
fsetxattr$trusted_overlay_nlink	473
fsetxattr$trusted_overlay_opaque	474
fsetxattr$trusted_overlay_origin	475
fsetxattr$trusted_overlay_redirect	476
fsetxattr$trusted_overlay_upper	477
fsmount	478
fsmount$auto	479
fsopen	480
fsopen$auto	481
fspick	482
fspick$auto	483
fstat	484
fstat$auto	485
fstat$btrfs	486
fstatfs	487
fstatfs$auto	488
fsync	489
fsync$auto	490
ftruncate	491
ftruncate$auto	492
futex	493
futex$auto	494
futex_requeue$auto	495
futex_wait$auto	496
futex_waitv	497
futex_waitv$auto	498
futex_wake$auto	499
futimesat	500
futimesat$auto	501
get_mempolicy	502
get_mempolicy$auto	503
get_robust_list	504
get_robust_list$auto	505
get_thread_area	506
get_thread_area$auto	507
getcpu$auto	508
getcwd	509
getcwd$auto	510
getdents	511
getdents$auto	512
getdents$btrfs	513
getdents64	514
getdents64$auto	515
getegid	516
geteuid	517
getgid	518
getgroups	519
getgroups$auto	520
getitimer	521
getitimer$auto	522
getitimer$auto_ITIMER_PROF	523
getitimer$auto_ITIMER_REAL	524
getitimer$auto_ITIMER_VIRTUAL	525
getpeername	526
getpeername$auto	527
getpeername$ax25	528
getpeername$inet	529
getpeername$inet6	530
getpeername$l2tp	531
getpeername$l2tp6	532
getpeername$llc	533
getpeername$netlink	534
getpeername$netrom	535
getpeername$packet	536
getpeername$qrtr	537
getpeername$tipc	538
getpeername$unix	539
getpgid	540
getpgid$auto	541
getpgrp	542
getpid	543
getpriority	544
getpriority$auto	545
getpriority$auto_PRIO_PGRP	546
getpriority$auto_PRIO_PROCESS	547
getpriority$auto_PRIO_USER	548
getrandom	549
getrandom$auto	550
getresgid	551
getresgid$auto	552
getresuid	553
getresuid$auto	554
getrlimit	555
getrlimit$auto	556
getrusage	557
getrusage$auto	558
getrusage$auto_RUSAGE_BOTH	559
getrusage$auto_RUSAGE_CHILDREN	560
getrusage$auto_RUSAGE_SELF	561
getsid$auto	562
getsockname	563
getsockname$auto	564
getsockname$ax25	565
getsockname$inet	566
getsockname$inet6	567
getsockname$l2tp	568
getsockname$l2tp6	569
getsockname$llc	570
getsockname$netlink	571
getsockname$netrom	572
getsockname$packet	573
getsockname$qrtr	574
getsockname$tipc	575
getsockname$unix	576
getsockopt	577
getsockopt$ARPT_SO_GET_ENTRIES	578
getsockopt$ARPT_SO_GET_INFO	579
getsockopt$ARPT_SO_GET_REVISION_TARGET	580
getsockopt$CAN_RAW_FD_FRAMES	581
getsockopt$CAN_RAW_FILTER	582
